ID,age,job,marital,education,default,balance,housing,loan,contact,day,month,duration,campaign,pdays,previous,y
15744,28,1,1,1,0,2080,1,0,1,30,1,399,2,2,1,0.0
15745,33,0,1,0,0,1794,0,0,0,12,5,360,1,173,1,0.0
15746,34,6,0,1,0,5498,1,0,0,19,11,265,1,-1,0,0.0
15747,33,0,0,2,0,0,1,0,0,21,7,47,2,-1,0,0.0
15748,29,2,0,0,0,1599,0,0,0,8,7,115,1,61,1,0.0
15749,39,1,2,1,0,3575,1,1,0,18,8,74,3,-1,0,0.0
15750,33,2,1,1,0,443,1,0,0,11,8,240,5,-1,0,0.0
15751,35,3,0,0,0,0,1,0,0,7,5,326,1,-1,0,0.0
15752,46,1,0,0,0,430,0,0,0,18,11,91,1,-1,0,0.0
15753,39,1,1,1,0,2357,0,0,0,20,4,64,3,273,1,0.0
15754,27,4,0,0,0,472,0,0,0,20,4,144,4,-1,0,0.0
15755,35,3,0,0,0,2897,1,0,0,9,6,243,2,-1,0,0.0
15756,30,0,0,0,0,62,1,0,0,21,7,241,3,-1,0,0.0
15757,56,9,0,2,0,82,1,0,0,16,5,215,1,-1,0,0.0
15758,30,1,1,1,0,167,1,0,0,30,1,320,2,-1,0,0.0
15759,47,0,0,2,0,292,1,1,1,28,7,210,3,-1,0,0.0
15760,43,4,0,2,0,2567,0,0,0,14,5,109,1,360,2,0.0
15761,47,0,0,2,0,475,0,1,0,29,1,99,2,251,7,0.0
15762,34,0,0,2,0,277,1,0,0,4,2,68,2,-1,0,0.0
15763,42,6,0,1,0,-426,0,0,1,23,7,160,7,-1,0,0.0
15764,33,1,0,1,0,4054,0,0,0,10,7,633,1,-1,0,0.0
15765,41,2,1,0,0,3023,1,0,0,31,7,616,3,-1,0,0.0
15766,42,2,2,0,0,-263,0,0,0,22,7,307,1,-1,0,0.0
15767,43,1,0,1,0,5926,1,0,0,6,8,685,2,-1,0,0.0
15768,45,0,0,2,0,-66,0,0,0,6,5,263,2,-1,0,0.0
15769,46,2,0,0,0,198,0,0,0,30,1,153,1,2,6,0.0
15770,47,3,0,0,0,869,0,0,0,29,5,216,2,-1,0,0.0
15771,50,2,0,0,0,349,0,0,1,28,7,27,17,-1,0,0.0
15772,44,0,0,2,0,353,0,0,0,13,5,705,1,-1,0,0.0
15773,47,9,2,2,0,1405,1,0,0,12,6,127,1,-1,0,0.0
15774,26,10,1,0,0,706,1,0,0,8,10,118,1,105,2,0.0
15775,32,1,1,1,0,1010,1,0,0,7,8,67,2,-1,0,0.0
15776,37,2,1,0,0,363,0,0,0,23,5,110,3,-1,0,0.0
15777,22,10,1,0,0,364,0,0,0,15,5,282,1,-1,0,0.0
15778,42,0,0,0,0,57,0,0,0,5,5,425,2,-1,0,0.0
15779,33,0,0,0,0,0,0,0,0,28,1,176,1,266,1,0.0
15780,54,4,2,0,0,2398,0,0,0,17,11,73,1,-1,0,0.0
15781,53,5,0,2,0,3,1,0,0,30,1,114,4,-1,0,0.0
15782,36,1,1,1,0,1841,0,0,0,25,8,141,4,-1,0,0.0
15783,39,1,0,1,0,2320,1,1,0,20,8,25,2,-1,0,0.0
15784,54,2,0,0,0,324,0,0,1,13,5,51,1,-1,0,0.0
15785,33,3,1,2,0,-258,0,0,0,15,5,158,2,352,2,0.0
15786,43,9,0,2,0,522,1,0,0,5,6,86,1,-1,0,0.0
15787,41,7,0,0,0,-1882,0,0,0,18,11,17,5,151,2,0.0
15788,41,1,2,1,0,107,0,0,0,17,7,122,17,-1,0,0.0
15789,27,7,1,0,0,77,0,1,0,5,5,123,1,-1,0,0.0
15790,28,0,0,0,0,255,0,0,0,29,1,602,2,-1,0,0.0
15791,40,1,0,1,0,4675,1,0,0,9,9,263,1,-1,0,0.0
15792,33,2,0,0,0,153,0,0,0,16,5,148,2,-1,0,0.0
15793,33,0,0,0,0,2645,0,1,0,6,6,85,4,-1,0,0.0
15794,56,2,0,0,0,264,0,1,0,7,5,639,2,280,5,0.0
15795,35,0,0,0,0,463,0,0,0,21,5,104,1,-1,0,0.0
15796,33,3,1,0,0,-371,0,1,0,18,5,221,2,350,4,0.0
15797,59,5,0,0,0,575,1,0,0,22,8,146,3,-1,0,0.0
15798,56,1,0,0,0,0,1,0,0,24,7,54,29,-1,0,0.0
15799,30,1,0,1,0,0,0,0,0,27,8,453,4,-1,0,0.0
15800,28,3,0,0,0,934,0,0,0,4,7,53,2,-1,0,0.0
15801,31,0,0,0,0,1716,0,0,0,13,4,542,2,340,2,0.0
15802,36,2,0,0,0,84,0,0,0,20,5,67,1,-1,0,0.0
15803,32,0,1,0,0,1475,0,0,0,21,11,209,5,-1,0,0.0
15804,51,1,0,0,0,614,0,1,0,30,5,91,2,-1,0,0.0
15805,44,7,1,1,0,1240,0,0,0,18,11,88,1,-1,0,0.0
15806,35,1,0,1,0,854,1,1,0,19,8,133,20,-1,0,0.0
15807,41,3,0,0,0,1380,0,0,0,17,4,65,1,333,1,0.0
15808,37,1,1,1,0,230,0,1,0,6,5,374,1,-1,0,0.0
15809,47,0,0,0,0,-346,0,1,1,3,2,137,2,253,2,0.0
15810,32,1,1,1,0,0,1,0,0,19,11,57,1,-1,0,0.0
15811,45,2,0,0,0,89,0,0,0,15,5,175,2,-1,0,0.0
15812,49,0,1,0,0,-367,0,0,0,2,2,98,1,207,1,0.0
15813,33,6,0,0,0,47,1,0,0,19,8,168,2,-1,0,0.0
15814,28,0,1,0,0,5,0,0,0,14,5,178,2,360,3,0.0
15815,53,3,0,0,0,769,1,0,0,4,8,59,1,-1,0,0.0
15816,41,1,0,1,0,1409,1,0,0,5,8,138,1,-1,0,0.0
15817,36,0,0,0,0,418,0,1,0,13,5,132,2,-1,0,0.0
15818,56,1,0,1,0,705,1,0,0,19,11,164,2,-1,0,0.0
15819,51,1,0,1,0,941,0,1,0,18,7,252,6,-1,0,0.0
15820,43,2,0,2,0,2586,0,0,0,20,4,354,1,-1,0,0.0
15821,43,4,0,0,0,3305,0,0,0,17,11,387,1,-1,0,0.0
15822,45,6,2,1,1,75,0,1,0,4,2,236,1,-1,0,0.0
15823,34,1,1,1,0,647,0,0,0,29,1,392,1,-1,0,0.0
15824,59,0,0,2,0,-365,0,0,0,17,7,408,11,-1,0,0.0
15825,52,4,2,0,0,765,0,0,0,20,6,27,3,-1,0,0.0
15826,38,2,0,0,1,0,1,1,0,31,7,44,28,-1,0,0.0
15827,59,5,0,0,0,2011,1,0,0,21,11,222,2,-1,0,0.0
15828,32,6,0,0,0,-1668,0,1,0,16,7,166,6,-1,0,0.0
15829,34,1,1,1,0,1,1,0,0,31,7,36,6,-1,0,0.0
15830,29,0,0,0,0,100,0,1,0,6,5,152,4,344,2,0.0
15831,27,3,1,0,0,685,0,0,0,6,6,672,2,-1,0,0.0
15832,45,0,0,2,0,55,1,0,0,7,7,112,3,-1,0,0.0
15833,39,0,1,0,0,0,0,0,0,14,5,9,10,330,10,0.0
15834,36,0,0,0,0,-195,0,0,0,13,5,229,1,-1,0,0.0
15835,59,1,1,1,0,266,0,0,0,30,5,147,2,-1,0,0.0
15836,37,3,0,1,0,103,0,1,0,27,4,81,3,-1,0,0.0
15837,43,4,0,0,0,978,0,1,0,26,5,82,2,-1,0,0.0
15838,54,0,0,2,0,433,0,0,0,20,4,252,5,-1,0,0.0
15839,48,0,0,0,0,4770,0,1,0,19,11,616,2,-1,0,0.0
15840,48,0,0,0,0,5058,1,0,0,20,5,169,4,-1,0,0.0
15841,39,0,0,0,0,276,1,1,0,25,7,441,12,-1,0,0.0
15842,28,1,0,1,0,13186,0,0,0,27,5,466,2,-1,0,0.0
15843,59,5,0,2,0,0,1,0,0,22,8,347,1,-1,0,0.0
15844,41,4,0,0,0,714,0,1,0,15,5,504,5,-1,0,0.0
15845,24,0,1,0,0,-169,0,0,0,14,5,366,2,-1,0,0.0
15846,57,1,0,0,0,7162,1,0,0,17,11,83,1,-1,0,0.0
15847,52,0,2,2,0,98,1,1,1,9,7,271,1,-1,0,0.0
15848,44,3,0,0,0,58544,0,0,0,7,5,144,2,-1,0,0.0
15849,37,2,0,0,0,4030,0,0,0,26,5,178,5,-1,0,0.0
15850,25,10,1,0,0,1765,0,0,1,14,4,111,3,326,2,0.0
15851,37,6,0,0,0,126,1,1,0,5,2,313,7,-1,0,0.0
15852,46,1,0,1,0,4039,0,0,0,31,7,716,9,-1,0,0.0
15853,29,0,0,2,0,57,1,1,0,7,7,461,1,-1,0,0.0
15854,43,0,2,2,0,75,0,0,0,9,7,118,1,-1,0,0.0
15855,31,1,1,1,0,2480,1,0,0,4,5,107,4,-1,0,0.0
15856,54,6,2,1,0,1323,1,0,0,20,6,47,4,-1,0,0.0
15857,51,0,0,0,0,-19,0,0,0,5,5,163,2,-1,0,0.0
15858,59,0,0,0,0,2605,1,0,0,30,1,85,2,-1,0,0.0
15859,31,1,0,1,0,804,1,0,0,21,11,128,2,-1,0,0.0
15860,56,4,0,0,0,4309,0,0,0,9,6,465,6,-1,0,0.0
15861,57,9,0,2,0,0,1,0,0,9,6,257,2,-1,0,0.0
15862,31,1,1,1,0,319,0,0,0,16,4,302,2,248,2,0.0
15863,49,9,0,2,0,-75,1,1,0,25,8,125,4,-1,0,0.0
15864,43,0,2,0,0,110,0,1,0,6,5,448,1,-1,0,0.0
15865,52,3,0,0,0,786,0,0,0,6,5,164,5,-1,0,0.0
15866,35,1,1,1,0,687,0,0,0,30,5,166,2,-1,0,0.0
15867,29,1,0,1,0,16232,1,0,0,28,5,39,4,-1,0,0.0
15868,49,9,0,2,0,278,0,0,1,15,7,112,6,-1,0,0.0
15869,39,3,0,0,0,1408,0,0,0,17,4,306,1,-1,0,0.0
15870,41,4,0,0,0,1836,0,1,0,15,4,139,1,-1,0,0.0
15871,36,6,0,1,0,16430,0,0,0,6,6,197,3,-1,0,0.0
15872,41,0,0,0,0,1402,1,0,0,31,7,33,14,-1,0,0.0
15873,52,2,0,2,0,-50,0,0,0,15,5,129,2,-1,0,0.0
15874,40,1,0,1,0,713,1,0,0,6,8,433,3,-1,0,0.0
15875,24,10,1,0,0,1919,0,0,0,29,5,127,4,-1,0,0.0
15876,31,3,0,0,0,212,0,0,0,18,7,191,3,-1,0,0.0
15877,50,2,0,0,0,805,1,0,0,5,8,148,1,-1,0,0.0
15878,31,0,0,0,0,714,0,0,0,23,5,254,1,-1,0,0.0
15879,37,7,0,1,0,1110,0,0,0,21,5,189,2,-1,0,0.0
15880,29,4,2,0,0,31,0,0,0,5,5,194,1,-1,0,0.0
15881,33,1,0,1,0,2173,0,0,0,15,4,871,1,-1,0,0.0
15882,34,0,0,0,0,-61,0,0,0,27,5,128,1,-1,0,0.0
15883,34,1,2,1,0,2466,1,0,0,2,6,143,1,281,5,0.0
15884,52,3,1,2,0,0,1,0,0,19,5,182,11,-1,0,0.0
15885,59,6,0,1,0,1059,1,0,0,29,8,103,2,-1,0,0.0
15886,30,2,1,0,0,1052,1,0,0,28,8,147,2,-1,0,0.0
15887,43,1,1,1,0,5658,1,0,0,12,6,462,3,-1,0,0.0
15888,58,0,0,0,0,144,1,1,0,25,7,71,2,-1,0,0.0
15889,44,2,0,0,0,227,0,1,0,8,5,364,1,262,2,0.0
15890,29,9,0,0,0,823,0,0,0,23,5,14,2,-1,0,0.0
15891,42,1,1,0,0,1064,0,0,0,31,7,14,35,-1,0,0.0
15892,44,0,0,2,0,2,1,1,1,7,7,46,2,-1,0,0.0
15893,36,0,1,0,0,-175,0,0,0,15,5,180,2,-1,0,0.0
15894,37,7,1,1,0,65,1,0,0,31,7,22,4,-1,0,0.0
15895,31,7,0,1,0,1216,1,0,0,8,8,150,4,-1,0,0.0
15896,46,0,0,1,0,1497,0,0,0,19,5,374,6,-1,0,0.0
15897,34,2,2,1,0,66,1,1,0,19,8,74,2,-1,0,0.0
15898,28,4,1,0,0,651,1,1,0,23,7,158,2,-1,0,0.0
15899,28,2,1,0,0,181,0,0,0,28,7,139,3,-1,0,0.0
15900,44,1,2,1,0,3,1,0,0,6,5,248,1,-1,0,0.0
15901,56,0,0,2,0,136,1,0,0,4,8,270,1,-1,0,0.0
15902,53,2,0,1,0,0,0,0,0,21,8,53,1,-1,0,0.0
15903,35,4,0,0,0,0,0,0,0,24,7,810,1,-1,0,0.0
15904,54,2,2,0,0,765,0,1,0,15,7,812,3,-1,0,0.0
15905,35,1,0,1,0,2123,0,0,0,21,7,249,3,-1,0,0.0
15906,47,3,2,2,0,357,0,1,0,15,5,134,1,-1,0,0.0
15907,49,1,0,1,0,-470,0,0,0,12,6,691,1,-1,0,0.0
15908,36,0,0,2,0,441,0,0,0,7,5,100,4,358,1,0.0
15909,60,1,0,1,0,0,0,0,0,8,7,59,1,-1,0,0.0
15910,32,1,1,1,0,154,1,1,0,21,8,301,3,-1,0,0.0
15911,38,0,0,0,0,121,0,1,0,9,7,80,2,-1,0,0.0
15912,51,2,0,0,0,205,0,1,0,13,5,665,1,-1,0,0.0
15913,36,1,1,1,0,1804,1,0,0,7,5,170,1,366,1,0.0
15914,26,10,1,0,0,2784,0,0,0,27,5,264,1,-1,0,0.0
15915,43,1,0,1,0,703,0,0,0,12,5,67,1,-1,0,0.0
15916,38,0,1,0,0,48,1,0,0,19,6,43,3,-1,0,0.0
15917,40,6,0,2,0,624,1,0,0,10,7,228,1,-1,0,0.0
15918,53,0,0,2,0,1942,0,0,0,2,6,185,2,-1,0,0.0
15919,30,1,1,1,0,136,0,0,0,23,5,152,1,-1,0,0.0
15920,35,2,1,0,0,1855,0,0,0,7,5,138,1,-1,0,0.0
15921,49,3,0,0,0,209,1,0,0,17,5,26,1,-1,0,0.0
15922,45,1,1,0,0,142,1,1,0,19,11,258,1,105,4,0.0
15923,36,1,0,1,0,4,0,0,0,29,8,159,2,-1,0,0.0
15924,53,3,2,0,0,0,0,1,0,30,4,586,2,-1,0,0.0
15925,41,3,1,0,0,219,0,0,0,28,1,119,1,268,1,0.0
15926,42,3,0,0,0,445,0,0,0,5,5,67,1,-1,0,0.0
15927,56,5,2,1,0,2370,1,0,0,23,7,376,1,-1,0,0.0
15928,28,3,1,0,0,1238,0,0,0,28,5,252,2,-1,0,0.0
15929,46,3,0,0,0,-363,0,1,0,28,5,236,1,-1,0,0.0
15930,42,8,2,0,0,759,1,0,0,28,1,97,1,169,3,0.0
15931,51,0,0,2,0,3185,0,0,0,13,5,154,1,174,2,0.0
15933,54,0,0,0,0,1291,0,0,0,5,5,266,1,-1,0,0.0
15934,32,4,0,0,0,241,0,0,0,26,5,266,1,-1,0,0.0
15935,46,2,0,0,0,278,0,0,0,12,5,207,1,306,1,0.0
15936,32,2,1,0,0,-22,0,0,0,20,8,215,2,-1,0,0.0
15937,34,2,0,0,0,178,0,0,0,13,5,253,1,-1,0,0.0
15938,38,2,1,1,0,2443,1,0,0,4,5,9,8,-1,0,0.0
15939,52,6,0,1,0,730,0,0,0,30,10,180,2,-1,0,0.0
15941,60,1,0,1,0,3895,1,1,0,20,6,28,8,-1,0,0.0
15942,34,1,0,1,0,881,1,0,0,20,8,112,2,-1,0,0.0
15943,39,1,1,1,0,633,1,0,0,19,11,105,2,133,3,0.0
15944,46,0,0,0,0,624,0,0,0,16,4,201,1,-1,0,0.0
15945,46,4,2,0,0,348,0,0,0,20,4,323,1,-1,0,0.0
15946,37,0,0,2,0,403,0,0,0,8,5,318,2,338,1,0.0
15947,30,10,1,0,0,96,1,0,0,4,2,291,1,-1,0,0.0
15948,48,2,2,0,1,20,1,0,0,27,8,145,3,-1,0,0.0
15949,28,2,1,0,0,468,0,0,0,13,5,152,3,-1,0,0.0
15950,32,0,0,0,0,0,0,1,0,28,1,117,2,-1,0,0.0
15951,44,10,1,0,0,5078,1,0,0,20,6,17,5,-1,0,0.0
15952,44,0,0,0,0,1087,0,0,0,19,5,100,2,-1,0,0.0
15953,27,1,1,1,0,8,1,0,1,8,1,176,2,-1,0,0.0
15954,34,3,2,0,0,183,1,1,0,4,7,88,1,-1,0,0.0
15955,61,5,0,0,0,1058,1,0,0,27,10,277,1,92,5,0.0
15956,35,1,0,1,0,71,0,0,0,30,4,510,2,-1,0,0.0
15957,32,1,0,1,0,3107,0,1,0,25,7,310,1,-1,0,0.0
15958,30,3,1,0,0,2,0,0,1,18,5,56,9,-1,0,0.0
15959,37,3,1,0,0,686,0,0,0,5,5,253,3,280,2,0.0
15960,34,1,2,1,0,13204,0,1,0,20,11,197,2,-1,0,0.0
15961,34,4,0,0,0,-196,0,1,0,26,5,16,1,-1,0,0.0
15962,35,0,0,0,0,412,0,0,0,3,6,316,1,-1,0,0.0
15963,35,2,1,0,0,1609,0,0,0,30,5,288,3,-1,0,0.0
15964,55,0,0,0,0,52,0,0,0,6,5,182,1,-1,0,0.0
15965,55,0,0,0,0,471,0,0,0,30,5,58,2,-1,0,0.0
15966,36,2,2,0,0,253,0,0,0,17,4,54,1,-1,0,0.0
15967,39,3,2,0,0,2903,0,1,1,25,7,259,2,-1,0,0.0
15968,50,2,0,0,0,3149,0,0,0,19,11,69,1,190,1,0.0
15969,49,7,0,0,0,167,0,1,0,6,5,198,3,-1,0,0.0
15970,65,5,0,0,0,23421,1,0,0,2,2,432,1,-1,0,0.0
15971,32,2,0,0,0,286,1,0,0,20,4,60,1,343,4,0.0
15972,42,2,0,0,0,334,0,0,0,20,4,18,5,335,9,0.0
15973,33,3,1,0,0,598,0,0,0,28,5,189,1,-1,0,0.0
15974,48,0,0,0,0,426,0,1,0,5,2,153,2,177,2,0.0
15975,37,1,0,1,0,0,0,1,0,21,5,72,5,-1,0,0.0
15976,31,1,0,0,0,2019,1,0,0,7,5,380,2,-1,0,0.0
15977,42,4,2,0,0,266,0,1,0,19,11,97,1,-1,0,0.0
15978,30,4,0,2,0,-224,0,0,0,24,7,79,3,-1,0,0.0
15979,46,1,0,0,0,1299,0,0,0,14,7,104,2,-1,0,0.0
15980,40,1,1,1,0,1247,0,0,0,9,7,157,1,-1,0,0.0
15981,38,1,0,0,0,3500,0,0,0,16,7,406,4,-1,0,0.0
15983,28,10,1,0,0,11555,1,0,0,8,4,125,2,-1,0,0.0
15984,29,0,0,2,0,10191,0,0,0,15,5,282,2,-1,0,0.0
15985,46,6,0,0,0,-816,0,1,0,15,5,68,1,-1,0,0.0
15986,46,0,0,2,0,0,1,0,0,22,8,65,2,-1,0,0.0
15987,55,7,0,1,0,323,0,1,0,13,5,200,1,-1,0,0.0
15989,30,2,1,0,0,1395,0,0,0,15,5,199,2,354,1,0.0
15990,32,4,1,0,0,808,0,0,0,20,4,322,1,-1,0,0.0
15991,39,7,0,2,0,3373,0,0,0,19,11,419,5,-1,0,0.0
15992,26,0,0,2,0,178,0,0,0,4,6,833,2,-1,0,0.0
15993,36,0,0,0,0,-53,0,0,0,20,4,9,5,322,8,0.0
15994,41,6,0,0,0,305,0,0,0,13,5,174,2,-1,0,0.0
15995,42,4,2,0,0,0,0,1,0,23,7,168,1,-1,0,0.0
15996,27,4,1,0,0,302,1,0,0,8,1,151,1,189,1,0.0
15997,31,1,1,1,0,581,0,1,0,28,1,572,1,-1,0,0.0
15998,33,2,1,1,0,6,1,0,0,25,8,30,4,-1,0,0.0
15999,39,0,2,0,1,-202,0,1,0,15,5,157,4,-1,0,0.0
16000,30,2,0,0,0,239,0,0,0,21,11,302,2,95,8,0.0
16001,32,1,0,1,0,1330,0,0,0,21,5,83,1,-1,0,0.0
16002,37,6,0,0,0,744,0,1,0,21,8,161,3,-1,0,0.0
16003,35,3,1,1,0,62,1,1,0,30,4,67,1,-1,0,0.0
16004,41,0,0,0,0,0,0,0,0,3,2,182,2,-1,0,0.0
16005,25,0,1,0,0,815,0,0,0,19,5,268,6,-1,0,0.0
16006,34,3,0,0,0,36,1,0,0,22,8,192,6,-1,0,0.0
16007,31,1,1,1,0,448,0,0,0,11,8,135,2,-1,0,0.0
16008,48,0,0,2,0,347,1,0,0,19,8,199,3,-1,0,0.0
16009,58,6,0,0,0,0,0,0,1,3,2,702,3,264,9,0.0
16010,37,1,0,1,0,657,1,0,0,6,6,227,1,-1,0,0.0
16011,63,5,0,2,0,1084,1,0,0,14,10,201,1,183,1,0.0
16012,26,3,1,0,0,614,1,0,0,27,1,103,1,-1,0,0.0
16013,43,5,0,0,0,56,0,1,0,15,5,259,1,-1,0,0.0
16014,59,0,0,2,0,616,1,0,0,4,2,253,3,215,2,0.0
16015,60,2,0,0,0,2041,1,0,1,29,1,123,1,185,7,0.0
16016,47,7,0,0,0,1375,0,0,1,16,4,272,2,321,7,0.0
16017,34,3,0,0,0,131,1,0,0,19,11,94,1,-1,0,0.0
16018,30,3,0,0,0,40,0,1,0,16,5,108,2,-1,0,0.0
16019,26,1,1,1,0,9447,1,0,0,4,9,113,1,100,2,0.0
16020,54,3,0,0,0,217,1,0,1,17,11,110,2,-1,0,0.0
16021,32,0,0,2,0,329,0,0,0,3,2,321,1,-1,0,0.0
16022,31,4,0,0,0,414,0,0,0,7,5,215,1,-1,0,0.0
16023,54,4,0,0,0,4482,0,0,0,20,5,97,2,-1,0,0.0
16024,34,0,0,2,0,500,0,0,0,20,5,324,1,-1,0,0.0
16025,26,10,1,0,0,316,1,0,0,18,10,375,2,-1,0,0.0
16026,33,0,0,2,0,1903,0,0,0,21,11,337,2,182,3,0.0
16027,77,5,0,2,0,121,1,0,1,7,10,191,1,-1,0,0.0
16028,36,0,1,2,0,90,0,0,0,18,5,50,2,360,1,0.0
16029,43,0,0,2,0,17,0,0,0,13,5,119,10,-1,0,0.0
16030,31,2,1,1,0,424,1,0,0,21,8,93,2,-1,0,0.0
16031,60,5,2,2,0,685,1,1,1,21,7,89,1,-1,0,0.0
16032,37,9,0,2,0,2410,1,0,0,4,8,315,1,-1,0,0.0
16033,39,8,0,1,0,1108,0,0,0,18,11,191,2,-1,0,0.0
16034,41,0,1,0,0,961,0,0,0,29,5,117,1,-1,0,0.0
16035,56,8,0,0,0,972,1,0,0,30,1,52,2,-1,0,0.0
16036,25,4,1,1,0,130,0,0,0,16,7,49,1,-1,0,0.0
16037,30,0,1,0,1,4,0,0,0,23,5,84,3,-1,0,0.0
16038,36,0,1,2,0,2176,0,0,0,28,5,52,2,-1,0,0.0
16039,60,5,0,0,0,781,0,1,0,12,8,128,5,-1,0,0.0
16040,36,1,0,1,0,-296,0,0,0,14,5,113,3,-1,0,0.0
16041,30,6,0,1,0,694,1,0,0,7,8,185,4,-1,0,0.0
16042,38,3,2,0,0,1533,0,0,0,12,5,366,1,172,4,0.0
16043,50,1,0,1,0,135,1,0,0,25,8,162,4,-1,0,0.0
16044,34,0,0,0,0,205,0,1,0,7,7,309,1,-1,0,0.0
16045,41,0,2,0,0,388,1,0,0,14,8,605,2,-1,0,0.0
16046,30,2,1,0,0,865,1,0,0,4,2,114,1,-1,0,0.0
16047,51,0,0,2,0,0,1,0,0,8,5,384,1,-1,0,0.0
16048,40,1,0,1,0,409,1,0,0,19,8,111,2,-1,0,0.0
16049,49,4,0,0,0,494,1,0,0,17,6,196,4,-1,0,0.0
16050,28,2,0,0,0,58,1,0,0,16,5,136,2,-1,0,0.0
16051,41,4,2,0,0,-19,0,0,0,19,5,201,1,-1,0,0.0
16052,59,1,0,1,0,2319,0,0,0,15,5,132,32,-1,0,0.0
16053,58,5,0,2,0,742,1,0,0,20,10,5,1,-1,0,0.0
16054,58,3,0,0,0,1464,0,1,0,5,6,53,29,-1,0,0.0
16055,42,1,0,1,0,0,0,0,0,15,7,133,4,-1,0,0.0
16056,32,0,0,0,0,2561,0,0,0,20,5,135,2,-1,0,0.0
16057,37,0,1,0,0,392,0,0,0,18,7,118,3,-1,0,0.0
16059,44,0,0,2,0,1432,0,1,0,27,5,63,9,-1,0,0.0
16060,55,2,0,0,0,0,1,0,0,19,11,336,1,-1,0,0.0
16061,39,0,0,2,0,332,0,0,0,8,5,277,3,-1,0,0.0
16062,40,1,0,1,0,196,0,0,0,20,11,40,1,-1,0,0.0
16063,34,4,0,0,0,70,0,1,0,23,5,138,4,-1,0,0.0
16064,54,1,0,1,0,11563,0,0,0,12,8,143,2,-1,0,0.0
16065,44,1,1,1,0,-1313,0,1,0,15,5,104,10,-1,0,0.0
16066,30,3,0,0,0,5220,0,0,0,21,11,108,1,-1,0,0.0
16067,51,4,0,2,0,8806,0,0,0,19,5,131,1,-1,0,0.0
16068,23,2,0,0,0,8254,0,0,0,29,5,409,3,-1,0,0.0
16069,37,1,0,1,0,1852,1,0,0,13,5,117,2,370,1,0.0
16070,38,4,1,0,0,570,0,0,0,5,5,75,2,-1,0,0.0
16071,43,2,1,0,0,326,0,0,0,15,7,87,8,-1,0,0.0
16072,41,1,0,1,0,9935,1,0,1,21,11,49,1,-1,0,0.0
16073,33,2,1,0,0,1279,0,0,0,18,5,239,2,349,3,0.0
16074,28,4,1,0,0,221,0,0,0,15,5,256,1,-1,0,0.0
16075,47,0,0,2,0,673,1,1,0,14,8,106,6,-1,0,0.0
16076,31,2,0,0,0,1032,0,0,0,26,5,70,6,-1,0,0.0
16077,45,0,0,0,0,54,0,0,0,7,5,279,1,367,1,0.0
16078,38,9,0,1,0,5669,0,0,0,30,5,31,1,-1,0,0.0
16079,30,1,1,1,0,382,0,0,0,21,7,200,2,-1,0,0.0
16080,43,0,0,0,0,130,1,0,0,5,5,156,1,337,3,0.0
16081,39,4,1,0,0,326,0,0,0,27,5,115,1,-1,0,0.0
16082,45,2,0,0,0,581,1,0,0,8,8,156,2,-1,0,0.0
16083,39,1,0,1,0,5142,1,0,0,3,6,157,1,-1,0,0.0
16084,39,3,0,0,0,441,1,0,0,6,6,101,2,-1,0,0.0
16085,41,4,0,2,0,812,0,1,0,29,7,117,3,-1,0,0.0
16086,35,1,0,1,0,2801,0,0,0,31,7,184,2,-1,0,0.0
16087,45,0,0,0,0,66,0,0,0,13,5,3366,3,-1,0,0.0
16088,41,1,1,1,0,120,1,1,0,24,3,81,1,49,3,0.0
16089,55,4,0,0,0,244,0,0,0,8,5,171,1,-1,0,0.0
16090,37,4,1,0,0,54,0,0,0,18,11,328,2,131,1,0.0
16091,43,0,2,2,0,177,1,0,0,3,2,124,1,-1,0,0.0
16092,58,5,0,1,0,5087,1,0,0,20,11,63,2,154,1,0.0
16093,27,1,1,0,0,1609,0,0,0,7,7,360,3,-1,0,0.0
16094,40,3,0,0,0,0,1,0,0,16,6,368,12,-1,0,0.0
16095,28,2,1,0,0,0,1,1,0,22,7,188,2,-1,0,0.0
16096,49,1,0,1,0,78,1,1,0,17,7,257,2,-1,0,0.0
16097,28,0,0,2,0,0,0,1,0,17,6,273,27,-1,0,0.0
16098,26,10,1,0,0,47,0,0,0,6,5,273,4,-1,0,0.0
16099,56,5,2,0,0,212,1,1,1,17,7,27,1,-1,0,0.0
16100,34,1,0,1,0,19391,1,0,0,20,11,391,2,-1,0,0.0
16101,36,2,0,1,0,301,0,0,0,7,5,1581,2,-1,0,0.0
16102,24,0,1,0,0,1,0,0,0,11,5,79,2,-1,0,0.0
16103,38,2,2,0,0,1,1,1,0,23,7,73,1,-1,0,0.0
16104,83,5,0,0,0,0,1,0,1,7,5,201,2,268,2,0.0
16105,30,0,1,0,0,306,0,0,0,17,4,314,1,-1,0,0.0
16106,46,0,0,2,0,174,1,1,0,15,7,90,1,-1,0,0.0
16107,55,3,2,0,0,166,1,0,0,20,6,84,4,-1,0,0.0
16108,27,0,1,2,0,1,0,0,0,28,7,120,6,-1,0,0.0
16109,58,6,0,1,0,6237,0,0,0,20,11,88,2,-1,0,0.0
16111,37,0,1,0,0,88,0,0,0,6,5,128,2,-1,0,0.0
16112,39,1,1,1,0,4023,0,0,0,29,1,126,2,238,8,0.0
16113,33,1,2,1,0,-336,1,0,0,12,8,75,2,-1,0,0.0
